overall,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_reflexes
59,53,45,52,69,49,58.0,58,52,68,65,55,66,46,49,79,52,51,46,39,49,40,26,47,66,58,60,46,52,11,6,15,14
58,61,60,61,58,63,62.0,63,62,51,61,43,42,60,62,67,69,68,33,83,67,75,53,62,61,60,68,36,34,7,11,6,6
58,56,56,46,64,49,59.0,58,60,61,64,30,30,36,38,68,57,32,24,60,50,55,36,70,65,58,72,36,31,8,10,9,11
58,54,51,52,58,54,56.0,49,52,57,53,35,32,71,55,61,60,62,71,73,56,74,52,56,55,48,57,60,65,6,10,11,10
58,46,57,38,61,43,57.0,41,27,50,62,44,53,56,56,66,63,33,70,62,59,70,58,61,42,58,57,63,59,11,15,8,12
58,54,40,55,55,33,52.0,42,36,54,54,48,52,47,57,52,49,70,62,64,15,60,56,52,50,47,55,57,56,16,13,10,6
58,35,27,58,55,23,46.0,33,28,45,55,31,32,29,55,38,54,47,63,82,24,71,56,41,48,33,60,53,55,12,9,10,12
58,52,51,54,59,38,59.0,51,57,60,57,54,48,66,54,70,62,68,75,65,56,58,55,53,58,53,57,59,53,6,11,11,10
58,54,35,52,62,47,60.0,48,49,53,61,67,65,75,49,75,65,65,50,65,35,56,50,30,43,48,48,53,58,16,10,15,10
58,48,26,49,38,27,34.0,58,55,42,31,39,52,40,61,63,80,69,65,82,46,66,57,28,36,60,44,58,51,7,10,15,9
58,51,42,57,53,33,50.0,47,56,52,51,58,43,54,54,51,46,76,66,75,46,63,53,43,43,38,51,56,55,8,9,9,14
58,54,34,48,51,31,55.0,42,45,40,53,76,74,72,49,82,40,60,69,60,36,53,50,51,43,39,50,55,52,13,12,6,12
58,47,38,57,59,31,57.0,33,42,63,57,68,65,63,56,76,73,69,69,71,68,66,61,58,49,38,58,60,57,12,15,13,11
58,62,55,49,57,41,59.0,37,42,53,56,76,73,62,53,59,60,61,62,62,41,54,47,59,47,43,50,48,52,14,12,7,12
58,47,23,35,51,28,56.0,31,28,42,56,65,54,74,61,73,54,71,64,57,51,65,58,46,53,33,39,59,58,7,7,12,15
58,50,54,50,58,49,56.0,52,43,54,57,63,63,64,61,65,53,57,74,66,54,55,56,56,54,49,53,54,53,14,12,12,9
58,45,46,53,59,43,58.0,54,52,55,54,70,68,70,56,74,67,53,73,66,60,70,59,57,57,44,53,62,60,7,8,9,10
58,49,49,55,63,47,56.0,49,48,60,55,79,73,65,64,59,66,63,60,63,52,65,47,52,57,60,52,46,44,7,12,14,10
58,56,54,57,56,62,57.0,59,56,55,57,72,70,80,58,62,68,59,80,61,59,50,53,59,58,56,53,54,49,11,9,13,6
58,49,23,51,39,25,52.0,42,41,32,48,74,71,69,51,68,27,61,72,66,24,57,54,46,49,40,57,59,55,14,9,12,11
58,52,52,48,62,37,59.0,35,38,53,56,53,63,69,56,75,47,88,64,56,44,66,51,52,64,43,54,64,61,7,10,13,13
58,57,50,37,54,44,58.0,44,48,40,54,78,79,76,52,88,49,46,59,34,43,42,18,56,47,46,45,22,24,8,15,8,12
58,71,56,55,63,52,60.0,42,30,66,62,33,31,32,66,82,66,84,39,63,52,64,57,58,59,45,58,56,52,14,8,15,9
58,30,28,50,58,25,44.0,21,28,56,46,59,64,48,62,68,46,67,58,60,29,56,60,28,30,33,56,58,65,12,11,11,9
58,52,48,44,60,57,57.0,49,44,55,56,67,76,67,55,67,59,58,75,61,56,59,52,58,58,44,55,53,53,9,8,11,15
58,56,51,46,58,55,63.0,56,52,52,60,70,70,82,50,85,57,54,69,54,46,44,50,56,55,53,63,49,43,9,10,13,14
58,64,35,39,54,43,58.0,53,34,59,58,76,74,66,54,71,46,59,71,52,33,49,52,44,51,35,50,51,61,14,13,15,15
58,47,36,37,64,39,62.0,47,39,60,63,74,75,61,56,79,53,51,70,61,39,62,47,48,60,50,65,43,45,16,15,14,8
58,52,58,43,52,50,60.0,48,51,43,55,90,83,90,51,93,62,55,67,40,50,75,12,51,44,52,46,18,13,15,14,8,16
58,57,53,45,47,45,59.0,53,52,44,58,78,79,71,48,75,56,65,75,62,52,31,43,51,50,50,52,38,21,7,12,11,8
58,40,58,62,50,53,52.0,37,33,44,55,71,73,53,50,64,59,70,69,75,46,69,32,58,54,51,44,33,29,16,12,13,15
58,34,25,56,45,35,44.0,33,33,39,46,55,55,41,50,54,48,68,40,78,23,55,58,25,33,41,49,55,56,13,12,13,8
58,32,21,64,58,32,38.0,34,28,47,39,54,50,46,53,54,42,71,54,61,28,51,57,27,29,48,61,65,64,5,10,8,11
58,24,26,58,50,28,45.0,30,25,36,49,52,54,49,50,68,37,68,67,69,17,55,52,26,35,42,40,62,60,14,8,11,15
58,56,43,42,54,42,57.0,41,51,52,55,73,61,74,54,54,52,63,66,56,49,43,57,46,52,44,56,54,53,14,9,8,6
58,38,37,54,56,45,53.0,47,42,55,51,57,53,57,56,60,58,53,61,74,51,76,55,49,49,41,48,57,56,6,8,14,6
58,51,50,39,54,38,57.0,41,39,55,55,80,81,74,44,57,48,54,59,68,38,40,36,51,52,61,46,35,42,11,7,11,12
58,55,51,38,63,43,59.0,38,56,57,60,63,66,64,56,65,61,56,59,63,56,45,52,53,58,42,57,48,37,10,9,5,8
58,44,56,59,49,40,58.0,40,29,25,57,61,66,67,57,62,63,64,58,59,55,58,19,63,52,58,52,17,19,9,11,10,7
58,39,29,56,54,34,53.0,38,37,53,53,62,61,57,53,52,48,63,60,67,25,61,57,31,44,35,54,57,56,12,12,14,12
58,33,59,57,49,49,57.0,39,29,33,57,69,64,65,57,67,62,66,50,58,53,39,30,55,43,55,51,24,20,9,11,14,13
58,56,52,50,57,50,58.0,46,45,53,56,77,75,73,55,58,53,68,72,60,52,60,52,56,56,52,55,48,49,6,8,8,12
58,56,26,54,51,21,42.0,35,34,48,40,66,67,55,51,52,25,62,52,75,29,66,54,57,35,35,48,58,58,11,9,13,14
58,54,24,53,53,28,49.0,22,26,47,54,60,58,52,53,62,33,66,65,71,23,51,55,36,35,34,40,58,54,10,11,7,14
58,47,62,51,46,43,61.0,30,31,46,60,74,73,71,50,70,53,68,47,66,49,47,19,59,45,62,38,16,13,8,14,6,13
58,49,58,55,46,56,55.0,48,53,41,56,70,72,65,54,55,54,73,67,70,56,35,12,60,52,60,47,14,17,8,11,5,6
58,59,55,46,60,36,63.0,44,38,58,64,64,55,66,52,64,47,49,58,57,39,51,50,54,67,59,60,54,51,14,7,10,12
58,51,22,51,53,24,53.0,44,28,48,52,71,69,67,51,63,40,68,72,64,30,60,51,46,47,31,51,51,53,8,7,6,9
58,53,47,45,49,39,58.0,43,40,34,53,85,90,83,55,79,54,48,65,60,46,42,43,53,48,37,46,43,39,14,10,6,8
58,57,28,42,49,23,57.0,47,34,47,55,76,79,73,55,83,23,75,61,65,29,44,50,49,45,52,43,52,53,7,9,6,11
58,52,54,56,59,53,54.0,56,52,56,55,47,40,50,55,54,59,58,68,66,56,61,57,53,52,54,54,55,51,6,10,7,9
58,60,55,53,61,51,59.0,55,55,59,60,59,55,56,57,58,61,52,53,65,54,44,47,57,59,60,61,50,49,6,13,5,13
58,52,27,53,51,29,51.0,33,29,20,50,70,64,58,55,73,24,61,60,59,27,54,54,40,33,31,39,60,54,6,13,10,8
58,50,49,35,49,39,63.0,40,37,46,60,79,75,77,56,93,54,48,45,31,37,39,24,57,44,54,41,24,27,5,9,8,6
58,55,57,38,60,47,61.0,53,52,55,60,70,68,65,51,73,51,52,58,57,53,42,35,51,57,50,56,38,32,13,7,7,10
58,33,60,58,46,58,55.0,40,30,35,60,64,74,61,48,63,60,71,44,68,45,39,16,54,43,58,45,20,15,8,10,7,6
58,53,23,56,50,29,51.0,41,39,45,49,70,69,57,56,77,38,74,40,66,35,60,58,46,46,34,40,58,56,7,7,12,8
58,57,61,53,52,41,60.0,37,24,35,59,71,70,67,52,70,55,69,54,68,46,45,13,57,47,49,44,28,18,11,7,10,12
58,44,42,48,62,36,56.0,35,34,39,58,64,68,64,45,64,53,61,64,66,37,39,59,39,58,47,43,62,57,12,7,6,7
58,59,56,46,57,49,62.0,46,39,54,64,52,65,58,55,89,58,42,34,34,48,31,23,54,52,63,50,31,34,12,6,14,13
58,24,26,63,46,16,36.0,21,17,45,41,33,37,39,47,42,41,65,66,89,25,65,54,16,39,19,52,57,56,10,7,10,8
58,42,26,40,53,22,56.0,42,30,55,56,67,66,72,52,58,41,59,67,58,33,56,54,42,42,34,54,56,55,13,9,12,8
58,65,48,47,67,52,65.0,69,52,62,64,74,55,68,50,72,55,51,34,47,54,43,41,44,63,52,60,49,35,11,9,9,7
58,47,42,47,60,34,59.0,43,36,57,58,63,54,67,52,68,51,79,69,76,37,57,53,48,52,40,55,55,52,14,13,15,13
58,34,15,47,38,24,38.0,31,21,33,41,78,81,55,54,54,43,75,52,77,24,47,58,32,33,43,56,63,54,11,12,13,7
58,41,60,55,54,36,63.0,35,30,50,62,74,79,79,54,73,50,59,47,60,51,30,10,54,44,59,57,20,20,12,12,13,8
58,58,48,45,54,43,61.0,43,36,48,59,76,72,81,47,87,45,41,58,36,35,31,23,51,46,48,43,23,25,5,10,12,8
58,39,59,65,49,57,53.0,39,28,36,57,56,57,55,52,60,61,71,60,71,49,55,26,57,51,61,49,25,26,8,9,13,10
58,32,61,53,53,55,54.0,39,27,39,55,63,67,63,53,59,62,69,53,66,50,36,10,58,45,64,46,12,18,6,13,12,14
58,46,39,48,63,43,62.0,40,44,59,61,62,63,68,54,75,54,54,65,68,43,43,59,39,32,45,59,57,54,11,12,13,12
58,55,52,43,64,29,60.0,41,57,63,63,62,58,54,52,65,58,55,59,56,58,53,52,47,51,37,45,59,55,11,9,9,10
58,54,39,43,44,32,58.0,51,36,39,55,74,71,78,51,63,42,60,64,45,37,59,55,50,45,50,45,56,54,7,13,14,11
58,54,41,44,55,38,60.0,63,61,45,60,75,74,70,54,59,49,59,55,64,38,35,32,57,51,48,56,39,41,7,12,6,12
58,32,24,55,45,37,40.0,22,26,50,43,58,65,60,60,56,43,68,69,71,38,61,61,30,35,32,42,55,54,13,12,10,14
58,53,41,47,51,32,54.0,46,40,47,53,63,59,66,57,72,43,76,71,56,38,68,54,50,36,47,49,55,54,11,7,8,7
58,32,28,57,49,23,35.0,41,48,40,33,57,51,50,53,32,54,70,40,70,51,56,58,27,33,44,45,62,57,12,13,7,5
58,34,58,59,54,55,55.0,42,38,37,55,62,61,49,56,46,58,49,54,63,49,37,19,58,43,61,48,21,15,14,15,7,5
58,42,56,54,52,46,62.0,37,41,44,63,71,73,65,53,65,50,68,79,55,52,39,18,55,54,55,53,17,21,8,12,10,7
58,48,43,59,58,45,60.0,48,45,55,62,57,59,50,57,78,52,54,60,63,46,49,55,47,54,51,55,60,61,12,7,6,10
58,54,51,47,54,38,63.0,52,34,52,58,74,73,79,52,77,51,63,37,42,40,48,43,54,52,35,48,44,42,6,11,6,14
58,56,25,47,59,26,55.0,38,27,60,58,66,62,62,50,65,38,70,66,66,42,57,49,51,48,39,44,57,55,10,13,12,9
58,57,28,56,52,35,54.0,41,29,48,54,70,67,64,49,59,36,67,71,72,33,59,56,48,39,32,41,57,57,8,9,7,7
58,38,24,59,49,24,45.0,30,29,51,43,62,68,52,51,50,46,67,48,72,21,68,51,24,38,34,53,58,59,9,15,12,13
58,58,40,46,49,38,56.0,42,39,42,53,77,79,70,48,81,43,62,66,41,39,57,48,48,45,47,45,55,54,9,14,8,8
58,29,28,56,42,34,37.0,30,32,33,37,52,50,37,57,54,50,73,34,73,27,57,57,29,35,46,42,59,58,13,12,15,14
58,53,33,51,52,32,53.0,34,29,48,54,73,71,66,54,63,46,70,64,63,33,63,53,42,46,33,54,54,53,6,13,11,8
58,55,46,36,63,35,60.0,43,35,52,60,61,64,60,57,79,47,36,47,33,33,30,16,57,46,45,41,24,25,11,12,6,14
58,33,32,54,51,25,51.0,27,28,39,54,55,34,55,49,62,51,72,57,74,19,60,57,29,39,39,41,59,58,7,11,10,6
58,29,60,57,51,54,54.0,54,44,42,54,62,64,56,55,64,61,66,52,72,55,61,17,57,44,60,54,19,19,13,13,7,5
58,45,46,55,60,40,59.0,42,40,58,57,60,67,63,59,50,59,55,66,74,44,74,56,57,58,55,54,60,55,13,12,10,5
58,53,56,54,60,45,57.0,48,31,48,60,78,72,63,55,60,58,65,51,74,42,45,48,54,46,57,48,57,52,11,12,12,8
58,45,59,51,53,39,62.0,45,36,47,61,71,74,85,51,75,55,70,58,40,49,32,29,58,51,57,52,11,16,13,15,9,6
58,62,33,59,70,44,56.0,46,45,63,48,61,63,61,59,89,58,55,68,33,40,38,41,57,46,58,42,53,59,5,13,7,10
58,45,50,30,58,51,66.0,52,49,52,68,75,65,77,47,80,46,74,45,36,53,46,28,50,52,41,51,36,37,8,15,11,15
58,53,22,40,49,24,53.0,28,33,34,52,81,76,62,50,78,20,75,66,50,25,49,52,48,35,32,43,54,52,11,14,13,11
58,48,51,40,64,45,62.0,53,47,61,62,67,72,70,55,71,50,51,68,57,47,45,42,56,59,51,62,44,48,7,14,12,11
58,38,58,60,45,51,61.0,39,37,34,60,74,72,68,55,74,55,68,65,61,54,39,21,56,50,70,54,28,26,13,10,12,10
58,54,54,38,54,46,57.0,44,39,51,59,71,73,58,52,65,59,49,61,59,41,35,25,48,54,57,49,44,41,10,5,5,7
58,55,49,41,59,43,63.0,53,43,62,62,62,65,69,49,72,54,58,54,41,44,40,23,51,56,44,55,45,50,7,13,13,12
58,30,61,52,49,47,60.0,53,31,37,59,74,76,62,54,66,56,57,54,50,51,30,12,56,53,58,52,18,18,10,10,13,14
58,52,21,42,47,20,56.0,32,30,41,54,72,79,75,50,74,21,64,61,63,23,80,53,49,33,35,41,54,56,13,8,15,15
58,35,19,54,52,24,47.0,29,29,48,48,57,54,46,53,58,42,72,55,74,25,52,56,29,40,32,50,58,56,13,13,7,7
58,48,48,52,64,48,58.0,44,52,64,60,72,63,62,53,63,56,58,55,53,52,53,48,59,56,54,51,49,43,7,6,14,10
58,48,58,46,57,52,60.0,56,52,51,60,70,67,65,54,68,58,65,69,71,53,68,19,57,57,60,55,27,13,13,12,13,6
58,53,52,44,64,45,65.0,60,50,60,64,68,70,74,51,81,56,56,70,53,48,46,48,51,52,48,56,52,50,13,7,10,8
58,34,28,69,33,34,37.0,27,28,30,35,55,54,48,48,75,45,70,61,54,20,62,55,25,29,39,40,66,68,6,9,13,7
58,31,64,58,44,48,54.0,35,33,25,58,71,72,67,54,63,63,58,47,43,59,29,14,57,41,63,56,11,12,12,14,9,10
58,35,23,63,29,30,33.0,32,31,25,34,56,49,39,53,38,35,61,49,74,31,60,54,23,27,31,45,64,61,13,11,9,13
58,61,46,32,54,51,62.0,54,44,50,60,75,71,62,42,75,64,43,52,47,44,38,22,47,54,36,55,23,21,14,14,7,11
58,52,28,53,50,29,49.0,39,34,48,45,61,61,58,59,48,43,63,57,68,37,55,50,41,35,42,45,63,62,14,9,14,12
58,51,41,39,64,35,64.0,40,35,60,65,67,64,71,54,83,47,59,56,57,40,63,60,50,53,37,56,63,58,10,7,10,6
58,53,39,41,64,36,61.0,40,42,61,63,75,60,79,49,78,51,74,73,61,44,57,54,48,55,38,39,55,55,14,7,9,8
58,45,31,59,57,33,51.0,46,32,52,57,66,61,65,53,45,40,66,51,81,39,57,54,48,37,30,39,56,54,8,5,9,14
58,47,21,56,54,25,54.0,29,25,48,56,61,64,59,50,58,40,69,61,71,24,57,56,32,40,38,52,58,56,13,15,14,12
58,55,41,56,54,31,56.0,35,29,52,54,57,65,71,52,55,40,79,68,75,39,44,58,43,47,37,43,51,56,10,11,11,5
58,53,54,43,54,45,60.0,43,33,40,56,90,88,85,59,66,61,56,60,70,53,52,33,55,51,50,51,29,28,12,9,7,14
58,45,60,61,46,51,56.0,50,31,39,55,74,84,63,59,48,59,72,72,77,51,61,29,63,48,56,50,28,31,12,7,11,15
58,54,34,43,48,25,52.0,46,29,40,53,65,68,62,46,53,34,79,78,69,31,67,50,43,41,34,43,60,58,8,14,14,11
58,58,51,40,55,43,58.0,64,40,51,56,76,81,78,55,74,55,48,72,59,48,43,51,58,54,40,52,47,48,7,13,12,13
58,50,55,47,53,44,58.0,45,43,45,55,83,84,74,51,75,56,57,67,44,54,38,22,56,49,49,49,28,23,9,11,10,12
58,39,41,46,61,26,55.0,40,43,58,56,60,68,57,54,70,46,76,54,63,45,59,55,38,53,49,51,62,60,6,10,5,13
58,55,32,51,50,41,51.0,38,36,34,51,61,58,58,55,65,46,61,58,60,43,62,54,49,40,38,43,59,61,10,10,7,7
58,56,52,34,57,38,60.0,47,44,43,61,82,80,80,45,75,47,45,50,39,46,32,23,47,53,48,47,26,29,10,6,5,11
58,43,37,46,62,29,57.0,40,33,57,58,64,63,66,57,67,45,58,69,56,43,66,55,58,54,38,57,54,49,5,8,10,15
58,54,51,45,66,48,61.0,51,50,62,60,66,67,61,53,70,55,62,60,51,36,40,36,55,56,56,62,46,49,11,14,9,7
58,53,57,41,58,48,62.0,49,41,51,63,66,69,59,41,77,67,36,43,42,44,33,19,53,49,62,50,36,29,11,12,11,7
58,20,18,55,50,37,41.0,27,23,42,56,63,70,40,53,57,30,78,62,73,18,48,57,29,35,39,43,59,55,15,11,14,9
58,41,32,51,50,28,52.0,36,31,41,48,75,77,60,57,65,39,70,64,72,30,57,56,47,42,38,52,58,56,10,11,10,13
58,53,57,48,54,56,60.0,55,66,48,56,82,81,81,55,69,63,55,63,51,57,47,22,58,51,55,50,25,26,14,10,7,12
58,46,40,41,64,41,61.0,62,60,61,60,73,53,66,53,82,56,58,60,32,53,55,48,53,56,55,59,56,55,7,7,12,14
58,35,67,57,52,47,53.0,43,34,32,52,52,57,57,56,65,65,65,59,56,58,30,12,58,53,48,47,15,22,10,13,13,11
58,40,35,52,57,32,56.0,39,42,54,55,65,62,71,54,73,58,56,78,64,55,60,57,39,47,44,52,58,56,8,6,13,9
58,56,15,62,46,26,40.0,21,15,33,43,71,66,63,48,41,32,57,57,56,14,63,57,32,19,33,41,57,56,13,7,15,11
58,48,42,47,49,41,57.0,48,39,44,54,76,74,69,54,77,48,69,65,59,41,57,54,48,48,35,55,56,52,5,9,9,13
58,27,20,57,37,29,37.0,24,23,35,35,55,51,52,50,57,43,77,67,74,19,54,58,24,30,36,43,62,64,5,13,9,13
58,23,21,56,52,27,47.0,27,22,43,53,54,59,50,45,62,38,59,50,72,26,65,49,33,33,22,39,60,58,14,12,11,11
58,24,21,60,54,23,50.0,31,25,49,51,59,62,51,48,49,21,64,64,65,16,58,53,18,28,20,52,61,58,14,9,12,5
58,34,62,65,43,41,55.0,33,35,35,60,60,63,58,53,67,55,62,54,68,57,34,19,54,51,66,49,19,20,12,8,11,9
58,52,39,39,66,44,63.0,50,45,63,60,69,65,75,55,74,56,53,53,54,44,43,45,49,60,49,56,48,47,15,14,7,11
58,44,32,36,44,22,60.0,30,35,29,57,72,76,76,57,78,28,68,60,47,21,48,53,42,36,33,45,59,57,13,14,11,11
58,43,52,45,63,31,60.0,42,44,60,58,64,63,68,57,72,59,68,71,63,56,68,52,45,58,50,55,56,52,14,15,9,11
58,49,50,50,59,55,61.0,45,44,58,62,62,64,63,56,63,56,66,52,59,45,58,48,58,61,51,47,59,56,14,11,5,12
58,56,67,48,50,63,57.0,60,50,46,64,73,66,53,39,65,75,41,40,57,53,33,27,57,51,62,49,35,35,5,5,11,13
58,57,35,47,41,35,53.0,50,35,34,39,55,67,52,53,65,34,61,58,55,29,58,59,53,34,46,43,60,63,10,7,8,11
58,47,51,37,54,35,61.0,47,51,57,63,71,72,72,47,51,49,54,65,48,47,29,18,52,59,40,42,31,27,14,8,9,11
58,59,35,48,60,30,51.0,39,41,57,50,64,66,62,52,68,38,51,70,63,39,49,51,47,38,49,50,51,49,15,14,13,6
58,52,55,49,49,48,61.0,48,28,47,57,86,86,74,54,76,52,66,65,84,51,54,36,55,51,51,57,27,24,5,12,9,13
58,53,37,38,62,49,65.0,52,51,61,65,72,67,77,39,65,47,70,47,60,50,38,27,45,60,45,56,28,26,12,9,13,6
58,59,40,48,60,50,61.0,45,41,63,60,68,63,78,57,84,68,66,62,40,43,62,50,60,55,42,48,58,56,7,9,15,14
58,35,30,58,58,28,37.0,36,24,45,40,49,61,34,55,59,35,45,61,77,25,59,60,40,32,38,39,58,51,6,8,7,8
58,56,52,42,57,52,64.0,60,48,54,62,72,69,76,51,72,59,53,52,51,50,45,31,52,54,54,56,45,43,11,11,12,7
58,28,61,56,43,39,56.0,42,28,31,56,75,73,59,62,71,55,61,63,57,47,31,13,56,45,64,44,21,17,15,13,9,6
58,58,23,40,58,26,54.0,50,34,51,45,68,62,74,53,83,55,64,60,46,60,54,57,53,39,36,39,59,57,12,14,13,10
58,47,51,49,62,32,59.0,35,39,52,59,65,60,60,50,68,65,70,67,59,58,57,49,59,60,43,48,53,42,14,11,6,14
58,36,60,56,52,47,58.0,50,39,41,55,71,71,67,57,66,55,69,53,60,54,36,21,57,48,62,51,16,22,13,5,10,8
58,33,29,60,51,28,54.0,44,32,48,55,62,57,62,54,48,43,67,53,69,36,58,54,23,37,34,49,57,57,7,8,8,9
58,34,59,57,51,51,59.0,42,45,38,57,68,72,78,56,78,53,77,65,68,53,41,14,58,49,62,46,14,18,12,8,15,7
58,62,46,50,63,38,62.0,40,43,60,64,61,61,60,55,66,47,66,49,63,50,60,54,51,57,42,49,60,59,15,8,8,7
58,33,64,69,50,53,59.0,42,30,40,56,58,51,62,54,90,58,69,73,40,54,55,29,61,55,65,55,29,27,10,14,11,12
58,41,50,47,62,37,58.0,34,37,51,56,64,57,60,59,64,52,61,62,40,60,61,60,58,60,37,41,61,45,14,9,8,5
58,42,59,52,57,56,58.0,48,44,47,60,59,70,52,58,64,55,61,42,77,54,54,35,55,55,50,54,38,37,6,6,7,6
58,44,40,52,65,37,64.0,46,43,60,65,77,75,62,62,69,55,58,33,40,44,61,57,40,60,42,49,51,56,9,8,12,12
58,34,65,65,45,47,55.0,46,34,38,54,48,52,48,60,70,61,69,73,57,53,39,14,57,47,74,55,16,22,12,11,15,6
58,42,31,56,45,33,42.0,34,27,50,39,71,72,70,53,58,38,71,64,56,40,62,58,52,47,29,50,60,61,7,10,5,7
58,43,45,52,61,33,56.0,44,50,58,59,65,59,68,52,65,62,64,53,65,48,64,56,55,51,40,53,59,57,13,14,9,12
58,54,49,30,55,37,65.0,50,39,42,61,86,78,82,48,79,55,64,33,35,49,24,23,51,52,51,61,23,20,13,13,11,10
58,55,51,37,58,39,60.0,48,40,52,58,75,67,64,52,83,48,52,56,56,46,43,21,54,51,46,59,29,32,6,6,7,10
58,55,53,38,51,44,59.0,38,31,45,60,79,77,64,45,63,56,56,56,48,55,26,19,52,55,51,48,27,25,8,13,14,15
58,46,54,39,65,49,63.0,48,41,59,62,64,64,70,56,83,60,61,63,53,42,48,41,56,54,50,53,50,41,6,8,12,10
58,40,55,49,65,28,59.0,37,34,60,51,61,66,58,62,58,33,60,65,42,60,47,58,55,46,33,57,60,55,8,10,14,15
58,61,46,21,40,31,66.0,56,32,32,62,89,90,84,39,77,38,38,31,29,44,26,18,56,61,31,62,26,19,13,6,13,10
58,48,53,40,58,40,59.0,44,60,57,55,68,68,70,60,70,62,56,59,55,58,40,42,56,59,43,57,34,29,11,10,6,9
58,25,65,55,42,55,60.0,39,30,34,55,55,60,57,60,60,52,61,54,65,51,28,16,60,50,60,48,16,15,12,11,15,9
58,39,39,43,65,40,58.0,45,38,64,59,63,57,60,59,54,45,53,59,64,38,46,49,45,59,37,59,54,47,15,10,12,12
58,38,54,40,61,39,58.0,41,38,60,58,60,61,62,58,70,49,58,65,39,58,38,48,56,55,41,48,56,49,8,13,14,15
58,50,58,34,58,39,57.0,37,33,55,60,65,63,60,54,56,42,47,58,48,37,40,30,53,60,41,44,30,29,10,12,10,11
58,57,51,37,59,49,58.0,57,51,50,58,77,74,66,39,69,57,39,48,64,45,32,16,47,56,49,43,27,28,9,14,10,8
58,51,53,43,50,45,60.0,47,40,44,56,87,87,77,44,75,51,70,55,77,49,49,28,52,48,48,50,28,26,11,5,8,11
58,57,22,49,55,28,57.0,39,41,49,54,78,80,77,51,71,43,69,53,57,35,49,49,60,47,24,43,57,55,11,11,11,12
58,20,57,68,51,42,55.0,26,28,32,57,67,69,42,45,53,58,69,63,80,47,58,18,57,41,58,55,20,24,5,14,11,13
58,50,48,59,62,47,59.0,51,49,60,59,64,72,64,57,74,48,66,55,48,51,57,59,53,58,47,60,59,56,15,13,9,14
58,45,59,58,48,48,59.0,47,44,39,54,82,83,76,60,69,60,68,62,46,44,50,40,58,53,53,52,29,23,10,13,15,12
58,52,56,51,52,53,63.0,51,43,39,61,74,82,78,50,68,68,76,32,69,59,48,19,53,50,56,55,26,22,12,11,11,9
58,67,58,31,37,38,64.0,42,35,37,60,70,75,73,60,78,57,55,52,50,45,33,20,55,46,52,47,30,38,9,10,9,7
58,31,59,52,46,51,57.0,37,28,36,56,69,73,62,58,68,54,65,63,70,52,36,11,57,46,58,49,15,16,9,10,13,6
58,42,55,36,63,39,61.0,53,34,60,64,70,71,65,52,69,45,46,65,49,60,28,42,48,55,49,44,53,45,10,12,14,14
58,38,65,64,55,58,56.0,49,41,33,53,53,53,55,51,73,55,67,51,50,58,32,20,59,51,66,51,19,15,8,6,10,9
58,42,49,51,65,45,61.0,48,45,62,64,71,67,73,49,71,53,64,66,64,47,56,52,53,51,46,48,52,50,15,12,14,12
58,47,34,51,54,33,48.0,42,39,53,50,49,52,47,54,52,41,68,61,64,39,56,58,40,59,46,63,60,59,15,15,7,7
58,28,19,52,44,29,37.0,23,31,32,39,59,64,49,52,57,35,67,58,71,26,57,59,28,30,39,40,63,58,6,12,14,9
58,52,57,53,49,56,63.0,55,56,40,62,68,61,70,58,68,61,67,60,61,56,33,10,57,61,55,55,13,14,8,8,14,7
58,55,57,48,63,39,62.0,48,44,61,60,69,70,73,54,77,53,57,70,64,54,50,36,55,55,48,56,52,51,7,14,12,9
58,42,21,54,47,13,44.0,20,26,45,49,61,64,63,50,57,43,64,57,74,18,62,58,22,33,31,46,58,56,6,10,14,15
58,48,55,58,55,45,59.0,42,38,52,61,62,67,65,45,68,63,66,58,73,46,58,32,56,50,50,55,35,35,6,10,10,11
58,27,25,58,48,26,41.0,24,31,32,31,63,65,61,49,67,33,66,61,70,23,60,59,25,27,42,45,62,57,6,9,13,8
58,51,45,40,53,42,63.0,41,37,38,59,75,73,75,56,72,48,53,51,36,33,29,26,51,53,38,42,21,27,6,13,7,15
58,58,38,49,66,36,62.0,50,46,57,63,66,63,67,49,68,53,59,55,49,42,60,52,43,62,36,47,58,54,6,6,5,15
58,40,40,32,60,36,65.0,40,37,55,64,67,58,70,58,83,49,70,50,54,43,56,55,46,48,41,44,58,53,6,10,15,10
58,47,36,54,59,37,60.0,52,43,54,57,74,69,77,56,73,52,79,77,66,45,67,55,56,55,48,53,52,47,11,10,11,14
58,54,62,60,58,49,59.0,52,42,53,59,61,62,64,49,63,62,72,55,58,53,47,26,62,54,48,60,28,33,9,11,11,7
58,44,48,42,48,44,65.0,42,36,43,62,76,83,77,48,82,52,38,70,47,36,31,16,46,48,57,43,25,29,14,13,11,10
